region,post_datetime,neighborhood,post_title_text,post_price,post_link,id
brooklyn,2020-05-06 21:43:00,Park Slope,"Brand New, Gorgeous 4BR/2BA Duplex, W/D in unit, in PARK SLOPE - Video",5750,https://newyork.craigslist.org/brk/apa/d/brooklyn-brand-new-gorgeous-4br-2ba/7119934102.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-brand-new-gorgeous-4br-2ba/7119934102.html_2020_05_07
brooklyn,2020-05-06 21:42:00,Crown Heights,Renovated 2 Bedroom Apartment in Prime Crown Heights,2050,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-2-bedroom-apartment/7119933828.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-2-bedroom-apartment/7119933828.html_2020_05_07
brooklyn,2020-05-06 21:41:00,Crown Heights,Stunning studio apartment in Crown Heights!,1600,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-studio-apartment-in/7119933505.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-studio-apartment-in/7119933505.html_2020_05_07
brooklyn,2020-05-06 21:39:00,Flatbush,"Spacious, Modern 2 Bedrooms",2195,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-modern-2-bedrooms/7119932781.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-modern-2-bedrooms/7119932781.html_2020_05_07
brooklyn,2020-05-06 21:38:00,Bushwick,Very Nice Spacious 2 Flex 3 Bedrooms,2100,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-nice-spacious-2-flex-3/7119932389.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-nice-spacious-2-flex-3/7119932389.html_2020_05_07
brooklyn,2020-05-06 21:37:00,Midwood,Large Renovated 1 Bedroom,1775,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-renovated-1-bedroom/7119932026.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-renovated-1-bedroom/7119932026.html_2020_05_07
brooklyn,2020-05-06 21:36:00,Crown Heights,"Very Charming STUDIO, Great Location In Crown Heights",1750,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-charming-studio-great/7119931753.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-charming-studio-great/7119931753.html_2020_05_07
brooklyn,2020-05-06 21:32:00,Brooklyn,SPACIOUS 1 BEDROOM 1 BATH IN BROOKLYN LUXURY HIGHRISE,3400,https://newyork.craigslist.org/brk/apa/d/new-york-spacious-1-bedroom-1-bath-in/7119930397.html,https://newyork.craigslist.org/brk/apa/d/new-york-spacious-1-bedroom-1-bath-in/7119930397.html_2020_05_07
brooklyn,2020-05-06 21:24:00,Prospect Lefferts Gardens,Gorgeous 2BR in Luxury Building in LEFFERTS GARDENS - Video Available!,2600,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-2br-in-luxury/7119927572.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-2br-in-luxury/7119927572.html_2020_05_07
brooklyn,2020-05-06 21:21:00,Prospect Lefferts Gardens,Gorgeous 1BR in Luxury Building in LEFFERTS GARDENS - Video Available!,2300,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1br-in-luxury/7119926433.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1br-in-luxury/7119926433.html_2020_05_07
brooklyn,2020-05-06 21:15:00,Midwoos,Stunning Studio Apt in Luxury Bldng in MIDWOOD - No Fee Video Availabl,1925,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-studio-apt-in-luxury/7119924099.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-studio-apt-in-luxury/7119924099.html_2020_05_07
brooklyn,2020-05-06 21:12:00,Cypress Hills / Bushwick / East NY / Ridgewood / Maspeth,"Stainless, Gut Renovated ( 2 Bed ) Big Balcony, READY NOW ! ! !",2075,https://newyork.craigslist.org/brk/apa/d/brooklyn-stainless-gut-renovated-2-bed/7119923099.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-stainless-gut-renovated-2-bed/7119923099.html_2020_05_07
brooklyn,2020-05-06 21:10:00,Midwood,Stunning 1 BR in Luxury Bldng in MIDWOOD - No Fee! Video Available,2300,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-br-in-luxury-bldng/7119922537.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-br-in-luxury-bldng/7119922537.html_2020_05_07
brooklyn,2020-05-06 21:03:00,Midwood,"Stunning 2BR, 2BA in Luxury Bldng in MIDWOOD - No Fee! Video Available",2700,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-2br-2ba-in-luxury/7119919464.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-2br-2ba-in-luxury/7119919464.html_2020_05_07
brooklyn,2020-05-06 20:56:00,Prospect Lefferts Gardens,"Gorgeous, Massive 2BR w/d in unit + gym, in LEFFERTS GARDENS - No fee!",3125,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-massive-2br-d-in-unit/7119916806.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-massive-2br-d-in-unit/7119916806.html_2020_05_07
brooklyn,2020-05-06 20:53:00,Crown heights,Crown heights - Off Nostrand - Large Living room / Bedrooms - No fee,2300,https://newyork.craigslist.org/brk/apa/d/brooklyn-crown-heights-off-nostrand/7119915411.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-crown-heights-off-nostrand/7119915411.html_2020_05_07
brooklyn,2020-05-06 20:30:00,Brooklyn,Roommate Matching $1776 per Month - 2 Bed/2 Bath - Brooklyn Luxury Highrise,1776,https://newyork.craigslist.org/brk/apa/d/brooklyn-roommate-matching-1776-per/7119906103.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-roommate-matching-1776-per/7119906103.html_2020_05_07
brooklyn,2020-05-06 20:21:00,Brooklyn,MASTER BEDROOM- $1500 PER PERSON - NEW HIGHRISE - ROOMATE MATCHING!,1500,https://newyork.craigslist.org/brk/apa/d/brooklyn-master-bedroom-per-person-new/7119901848.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-master-bedroom-per-person-new/7119901848.html_2020_05_07
brooklyn,2020-05-06 20:13:00,Brooklyn,Spacious 1 BEDROOM APT AVAILABLE FOR ASAP MOVE IN!! GREAT LOCATION,2100,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-1-bedroom-apt/7119898234.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-1-bedroom-apt/7119898234.html_2020_05_07
brooklyn,2020-05-06 20:11:00,Bedstuy,AMAZING 2 BDRM AVAILABLE IN BEDSTUY!! ASAP MOVE IN !! WILL GO QUICK,2125,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-2-bdrm-available-in/7119897437.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-2-bdrm-available-in/7119897437.html_2020_05_07
brooklyn,2020-05-06 20:09:00,Bushwick,STUNNING 1 BDRM APT AVAILABLE IN BUSHWICK!! ASAP MOVE IN,2250,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-bdrm-apt-available/7119896473.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-bdrm-apt-available/7119896473.html_2020_05_07
brooklyn,2020-05-06 20:07:00,Brooklyn,AMAZING 1 BEDROOM APT ON KENT AVE! PRIME WILLIAMSBURG,3850,https://newyork.craigslist.org/brk/apa/d/new-york-amazing-1-bedroom-apt-on-kent/7119895668.html,https://newyork.craigslist.org/brk/apa/d/new-york-amazing-1-bedroom-apt-on-kent/7119895668.html_2020_05_07
brooklyn,2020-05-06 20:03:00,bedstuy-bushwick,🔥spacious 4 beds🔥tons natural light🔥dishwasher🔥heat hot water🔥,2995,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-4-bedstons-natural/7119893717.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-4-bedstons-natural/7119893717.html_2020_05_07
brooklyn,2020-05-06 20:02:00,Bushwick | Hancock at Bushwick,Large 2 Bedroom in Bushwick | No Fee,2000,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-2-bedroom-in-bushwick-no/7119893587.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-2-bedroom-in-bushwick-no/7119893587.html_2020_05_07
brooklyn,2020-05-06 19:54:00,BUSHWICK,LUXURY 3 BR 2 BATHS | LAUNDRY IN BUILDING,2799,https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-3-br-2-baths-laundry-in/7119889977.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-3-br-2-baths-laundry-in/7119889977.html_2020_05_07
brooklyn,2020-05-06 19:54:00,Brooklyn,"Beautiful 2-Bed/2-Bath, Floor to Ceilings Windows, Luxury Building",6200,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-bed-2-bath-floor/7119889856.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-bed-2-bath-floor/7119889856.html_2020_05_07
brooklyn,2020-05-06 19:13:00,CLINTON HILL/BED STUY / LAFAYETTE G /PRATT,* CLINTON HILL/BED STUY* 4BR 2BA DPLX MASSIVE +YARD * GAC TRAINS*PRATT,3995,https://newyork.craigslist.org/brk/apa/d/brooklyn-clinton-hill-bed-stuy-4br-2ba/7119870759.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-clinton-hill-bed-stuy-4br-2ba/7119870759.html_2020_05_07
brooklyn,2020-05-06 19:02:00,BED STUY/STUYVESANT HEIGHTS /JMZ TRAINS,BED-STUY* BREATHTAKING & MASSIVE * 2BR 2BA DPLX PRIVATE YARD & W.D*,3495,https://newyork.craigslist.org/brk/apa/d/brooklyn-bed-stuy-breathtaking-massive/7119865232.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-bed-stuy-breathtaking-massive/7119865232.html_2020_05_07
brooklyn,2020-05-06 18:55:00,DUMBO,** PENTHOUSE! WATERFRONT VIEW! W/D IN-UNIT! PRIME DUMBO! **,5954,https://newyork.craigslist.org/brk/apa/d/brooklyn-penthouse-waterfront-view-d-in/7119861687.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-penthouse-waterfront-view-d-in/7119861687.html_2020_05_07
brooklyn,2020-05-06 18:52:00,BED STUY /BEDSTUY/JMZ TRAINS,BEST DEAL IN BED STUY * 1BR HUGE WITH MASSIVE YARD * NO FEE * JUNE1,2295,https://newyork.craigslist.org/brk/apa/d/brooklyn-best-deal-in-bed-stuy-1br-huge/7119860293.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-best-deal-in-bed-stuy-1br-huge/7119860293.html_2020_05_07
brooklyn,2020-05-06 18:39:00,Brooklyn heights,Exposed Brick Big Studio,2195,https://newyork.craigslist.org/brk/apa/d/brooklyn-exposed-brick-big-studio/7119853648.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-exposed-brick-big-studio/7119853648.html_2020_05_07
brooklyn,2020-05-06 18:31:00,Greenpoint,Stunning 1 Bedroom Private Balcony,2700,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-bedroom-private/7119849308.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-bedroom-private/7119849308.html_2020_05_07
brooklyn,2020-05-06 18:28:00,"WILLIAMSBURG__""L"" MORGAN__J & M FLUSHING STOP_______","_ALL OPEN__""LOFT""_""ARTIST & MUSICIANS  WELCOMED""____NO FEE____________",2999,https://newyork.craigslist.org/brk/apa/d/brooklyn-all-openloftartist-musicians/7119847857.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-all-openloftartist-musicians/7119847857.html_2020_05_07
brooklyn,2020-05-06 18:25:00,Bed-Stuy,Spacious 3 Bedrooms Lots of Character,2500,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-3-bedrooms-lots-of/7119845993.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-3-bedrooms-lots-of/7119845993.html_2020_05_07
brooklyn,2020-05-06 18:20:00,Brooklyn,STUDIO FOR RENT WITH YARD IN CLINTON HILL,1499,https://newyork.craigslist.org/brk/apa/d/brooklyn-studio-for-rent-with-yard-in/7119843330.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-studio-for-rent-with-yard-in/7119843330.html_2020_05_07
brooklyn,2020-05-06 18:18:00,Bedford-Stuyvesant,Lovely Studio Apartment,2225,https://newyork.craigslist.org/brk/apa/d/brooklyn-lovely-studio-apartment/7119842506.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-lovely-studio-apartment/7119842506.html_2020_05_07
brooklyn,2020-05-06 18:16:00,Gravesend,Nicely renovated 3 bedroom between Bensonhurst and Gravesend,2000,https://newyork.craigslist.org/brk/apa/d/brooklyn-nicely-renovated-3-bedroom/7119841479.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-nicely-renovated-3-bedroom/7119841479.html_2020_05_07
brooklyn,2020-05-06 18:14:00,Crown Heights,Huge Renovated 5 Bedrooms 2 Full Bathrooms,3699,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-renovated-5-bedrooms-2/7119840154.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-renovated-5-bedrooms-2/7119840154.html_2020_05_07
brooklyn,2020-05-06 18:11:00,Clinton Hill/Brooklyn Navy Yard,No Fee-Massive 1400sf Renovated Factory Loft with Washer/Dryer,5750,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-massive-1400sf/7119838733.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-massive-1400sf/7119838733.html_2020_05_07
brooklyn,2020-05-06 18:08:00,Crown Heights,"Very Charming STUDIO, Great Location In Crown Heights",1750,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-charming-studio-great/7119837489.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-charming-studio-great/7119837489.html_2020_05_07
brooklyn,2020-05-06 18:08:00,Bedstuy,Cute Studio Bedstuy,1750,https://newyork.craigslist.org/brk/apa/d/brooklyn-cute-studio-bedstuy/7119837455.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-cute-studio-bedstuy/7119837455.html_2020_05_07
brooklyn,2020-05-06 18:07:00,Williamsburg,luxury large 2 bed/2 bath with 2 balconys,3400,https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-large-2-bed-2-bath-with/7119836581.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-large-2-bed-2-bath-with/7119836581.html_2020_05_07
brooklyn,2020-05-06 18:05:00,Bedstuy @ Myrtle G,"Spacious 2 bedroom 1 bath , Townhouse building.",2450,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-2-bedroom-1-bath/7119835776.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-2-bedroom-1-bath/7119835776.html_2020_05_07
brooklyn,2020-05-06 18:04:00,Fort Greene Brooklyn,Beautiful Fort Greene garden apartment!,3000,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-fort-greene-garden/7119835122.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-fort-greene-garden/7119835122.html_2020_05_07
brooklyn,2020-05-06 18:01:00,Crown Heights,"Luxury Sun-filled 2 bed/1 bath apt! Laundry, Gym, Roof Top!",2300,https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-sun-filled-2-bed-1-bath/7119833357.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-sun-filled-2-bed-1-bath/7119833357.html_2020_05_07
brooklyn,2020-05-06 18:00:00,Stuyvesant Heights,♥Beautiful True 2 Bed♥Duplex♥Brand New Apt♥W/D in Unit♥Back Yard,3495,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-true-2/7119831248.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-true-2/7119831248.html_2020_05_07
brooklyn,2020-05-06 18:00:00,Bushwick,Beautiful 1 🛌 duplex,2740,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-1-duplex/7119832819.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-1-duplex/7119832819.html_2020_05_07
brooklyn,2020-05-06 17:57:00,Ocean Hill,"♥ Great Location, Great Price♥ Huge 3Bd,1Bath ✪L/J/C Train",2495,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-location-great-price/7119831253.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-location-great-price/7119831253.html_2020_05_07
brooklyn,2020-05-06 17:57:00,South Slope- Right off the D – N – R trains,Beautiful 2 BR___Spacious and Sunny___Dishwasher___lots of closets,2300,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-brspacious-and/7119831200.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-brspacious-and/7119831200.html_2020_05_07
brooklyn,2020-05-06 17:57:00,Stuyvesant Heights,"♥Beautiful True 1 Bed♥Private Outdoor space/NO FEE, Check the Video",2295,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-true-1-bedprivate/7119831129.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-true-1-bedprivate/7119831129.html_2020_05_07
brooklyn,2020-05-06 17:57:00,Clinton Hill/Brooklyn Navy Yard,No Fee - 1000sf Authentic Factory Loft Space- Super Sunny!,3650,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-sf-authentic-factory/7119831015.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-sf-authentic-factory/7119831015.html_2020_05_07
brooklyn,2020-05-06 17:54:00,BedStuy,**^ 1 Bedroom 2 Bath APT + Huge Basement! Great Price! In BedStuy **^,2250,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bedroom-2-bath-apt-huge/7119829250.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bedroom-2-bath-apt-huge/7119829250.html_2020_05_07
brooklyn,2020-05-06 17:52:00,Kensington,2 Bed Luxury Building Parking Available,2600,https://newyork.craigslist.org/brk/apa/d/brooklyn-2-bed-luxury-building-parking/7119828067.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-2-bed-luxury-building-parking/7119828067.html_2020_05_07
brooklyn,2020-05-06 17:49:00,Williamsburg,^^* 3BR 1.5 Bath Stunning APT In Williamsburg! Must See!!*,3350,https://newyork.craigslist.org/brk/apa/d/brooklyn-3br-15-bath-stunning-apt-in/7119826573.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-3br-15-bath-stunning-apt-in/7119826573.html_2020_05_07
brooklyn,2020-05-06 17:46:00,Bushwick -L at Jefferson stop,Awesome 4 Br next to the L train____Spacious and Sunny___NO FEE!,3200,https://newyork.craigslist.org/brk/apa/d/brooklyn-awesome-4-br-next-to-the/7119824836.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-awesome-4-br-next-to-the/7119824836.html_2020_05_07
brooklyn,2020-05-06 17:41:00,Prospect Lefferts Gardens,Stunning & Spacious 2BR in LEFFERTS GARDENS - Video Available! No Fee!,2650,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-spacious-2br-in/7119821754.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-spacious-2br-in/7119821754.html_2020_05_07
brooklyn,2020-05-06 17:40:00,Clinton Hill -G at Classon Stop,Beautiful 1 Bedroom +Office__Spacious and Sunny___Large space __No fee,2100,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-1-bedroom/7119821399.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-1-bedroom/7119821399.html_2020_05_07
brooklyn,2020-05-06 17:37:00,Brooklyn,🔥WOOOFFF.....🔥 Huge huge loft🔥private rooftop🔥loft deck🔥tons of n,3200,https://newyork.craigslist.org/brk/apa/d/brooklyn-wooofff-huge-huge-loftprivate/7119819691.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-wooofff-huge-huge-loftprivate/7119819691.html_2020_05_07
brooklyn,2020-05-06 17:35:00,Bed Stuy -JZ at Chauncey Stop -L at Bushwick stop,Beautiful 3 Bd___1.5 Baths___Balcony__Laundry___Roof Deck__NO Fee,2600,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-3-bd15/7119818082.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-3-bd15/7119818082.html_2020_05_07
brooklyn,2020-05-06 17:28:00,Brooklyn,Studio for Rent,1250,https://newyork.craigslist.org/brk/apa/d/brooklyn-studio-for-rent/7119814302.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-studio-for-rent/7119814302.html_2020_05_07
brooklyn,2020-05-06 17:26:00,"Bushwick -J,Z,L TRAINS",BEAUTIFUL 3 BR 2 BATHS___SPACIOUS___CENRAL AC___LAUNDRY____DISHWASHER,2650,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-3-br-2/7119812832.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-3-br-2/7119812832.html_2020_05_07
brooklyn,2020-05-06 17:24:00,FLATBUSH,SPACIOUS ONE BEDROOM NEAR TRAIN,1670,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-one-bedroom-near-train/7119811727.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-one-bedroom-near-train/7119811727.html_2020_05_07
brooklyn,2020-05-06 17:16:00,Prospect heights / Crown heights,Prospect Heights / Crown Heights - Right at Prospect Park - NO fee,2200,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-crown-heights/7119806970.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-crown-heights/7119806970.html_2020_05_07
brooklyn,2020-05-06 17:13:00,Greenpoint,McCarren Park 2 bed/No fee/G train/No Pets/Greenpoint,3300,https://newyork.craigslist.org/brk/apa/d/brooklyn-mccarren-park-2-bed-no-fee/7119805143.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-mccarren-park-2-bed-no-fee/7119805143.html_2020_05_07
brooklyn,2020-05-06 17:06:00,Williamsburg @ Graham L,Sun lit studio! Newly renovated! Modern design & Roof access,2200,https://newyork.craigslist.org/brk/apa/d/brooklyn-sun-lit-studio-newly-renovated/7119801058.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-sun-lit-studio-newly-renovated/7119801058.html_2020_05_07
brooklyn,2020-05-06 16:58:00,Bushwick @ Myrtle Wycoff L & M,Very nice renovated Spacious 3 bedroom! Great area!,2599,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-nice-renovated-spacious-3/7119795746.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-nice-renovated-spacious-3/7119795746.html_2020_05_07
brooklyn,2020-05-06 16:39:00,Greenpoint,3 bed 2 bath Greenpoint/laundry/roof/McGorick/june 1 Park,3700,https://newyork.craigslist.org/brk/apa/d/brooklyn-3-bed-2-bath-greenpoint/7119784534.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-3-bed-2-bath-greenpoint/7119784534.html_2020_05_07
brooklyn,2020-05-06 16:33:00,Williasmburg,sick 3 bed in East Williasmburg 3 bed,4200,https://newyork.craigslist.org/brk/apa/d/brooklyn-sick-3-bed-in-east/7119780263.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-sick-3-bed-in-east/7119780263.html_2020_05_07
brooklyn,2020-05-06 16:32:00,Redhook,Spacious 2 BR w/ balcony and laundry,2500,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-2-br-balcony-and/7119780088.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-2-br-balcony-and/7119780088.html_2020_05_07
brooklyn,2020-05-06 16:31:00,"BUSHWICK M TRAIN @ KNICKERBOCKER & L , @ DEKALB AVE",MODERN EXPOSED BRICK LIVING ROOM * ROOFTOP W CITY SKYLINE VIEWS,3500,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-exposed-brick-living/7119779260.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-exposed-brick-living/7119779260.html_2020_05_07
brooklyn,2020-05-06 16:30:00,East Williamsburg/Bushwick,"2bdr, 1ba Spacious Apt For Rent (No Fee)- Lease Takeover",2400,https://newyork.craigslist.org/brk/apa/d/brooklyn-2bdr-1ba-spacious-apt-for-rent/7119778670.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-2bdr-1ba-spacious-apt-for-rent/7119778670.html_2020_05_07
brooklyn,2020-05-06 16:30:00,Stockholm st & Knickerbocker ave__Bushwick ave,Large King Size 2 bedroom RailRoad__In the Heart of Bushwick,1800,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-king-size-2-bedroom/7119778554.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-king-size-2-bedroom/7119778554.html_2020_05_07
brooklyn,2020-05-06 16:28:00,Cedar St & Mrytle ave__Bushwick,High End__King Size 2 Bedroom __Min to everything__WOW DEAL,2350,https://newyork.craigslist.org/brk/apa/d/brooklyn-high-endking-size-2-bedroom/7119777626.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-high-endking-size-2-bedroom/7119777626.html_2020_05_07
brooklyn,2020-05-06 16:28:00,williamsburg,"1 bd apt - MAY/JUNE short term (flex), amazing building! 325 Kent Ave!",3000,https://newyork.craigslist.org/brk/apa/d/new-york-1-bd-apt-may-june-short-term/7119777104.html,https://newyork.craigslist.org/brk/apa/d/new-york-1-bd-apt-may-june-short-term/7119777104.html_2020_05_07
brooklyn,2020-05-06 16:24:00,Ridgewood,NO FEE - L/M Train - 3D Virtual Tour,1970,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-m-train-3d-virtual-tour/7119775121.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-m-train-3d-virtual-tour/7119775121.html_2020_05_07
brooklyn,2020-05-06 16:22:00,Ridgewood,NO FEE - L/M Train - 3D Virtual Tour,1950,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-m-train-3d-virtual-tour/7119773788.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-m-train-3d-virtual-tour/7119773788.html_2020_05_07
brooklyn,2020-05-06 16:21:00,"WILLIAMSBURG__""L"" MORGAN__J & M FLUSHING STOP_______","_ALL OPEN__""NEW LOFT""_""ARTIST & MUSICIANS  WELCOMED""____NO FEE_",3400,https://newyork.craigslist.org/brk/apa/d/brooklyn-all-opennew-loftartist/7119773231.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-all-opennew-loftartist/7119773231.html_2020_05_07
brooklyn,2020-05-06 16:20:00,BUSHWICK M TRAIN @ CENTRAL AVE & J / L @ JEFFERSON ST STOP,GORGEOUS DUPLEX WITH FINISHED BASEMENT*PRIVATE BACKYARD *TONS OF SPACE,4700,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-duplex-with-finished/7119772649.html,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-duplex-with-finished/7119772649.html_2020_05_07
new_jersey,2020-05-07 08:49:00,Asbury Park,Asbury Park House for Rent,4000,https://newyork.craigslist.org/jsy/apa/d/asbury-park-asbury-park-house-for-rent/7120049507.html,https://newyork.craigslist.org/jsy/apa/d/asbury-park-asbury-park-house-for-rent/7120049507.html_2020_05_07
new_jersey,2020-05-07 08:47:00,Jersey City - 2 mins walk to the PATH,Bright & Spacious 2 bedroom Apt. + Balcony*Elevator building,3196,https://newyork.craigslist.org/jsy/apa/d/jersey-city-bright-spacious-2-bedroom/7120048738.html,https://newyork.craigslist.org/jsy/apa/d/jersey-city-bright-spacious-2-bedroom/7120048738.html_2020_05_07
new_jersey,2020-05-06 22:39:00,"Downtown Newark, NJ",2BR & 3BR Available in Downtown Newark,2000,https://newyork.craigslist.org/jsy/apa/d/newark-2br-3br-available-in-downtown/7119951723.html,https://newyork.craigslist.org/jsy/apa/d/newark-2br-3br-available-in-downtown/7119951723.html_2020_05_07
